204,1,81,56,60,207,-1,-1,-1,-1
205,1,80,61,57,198,-1,-1,-1,-1
206,1,78,67,54,184,-1,-1,-1,-1
207,1,76,70,52,178,-1,-1,-1,-1
208,1,76,76,48,165,-1,-1,-1,-1
209,1,73,73,50,169,-1,-1,-1,-1
210,1,72,70,50,174,-1,-1,-1,-1
211,1,71,71,50,173,-1,-1,-1,-1
212,1,67,70,51,174,-1,-1,-1,-1
213,1,65,63,51,182,-1,-1,-1,-1
214,1,64,63,49,176,-1,-1,-1,-1
215,1,61,61,47,174,-1,-1,-1,-1
216,1,58,58,47,176,-1,-1,-1,-1
217,1,55,59,46,172,-1,-1,-1,-1
218,1,53,59,44,168,-1,-1,-1,-1
219,1,52,61,42,162,-1,-1,-1,-1
220,1,51,62,40,158,-1,-1,-1,-1
221,1,48,61,41,159,-1,-1,-1,-1
222,1,45,62,41,158,-1,-1,-1,-1
223,1,43,62,42,158,-1,-1,-1,-1
224,1,42,61,42,159,-1,-1,-1,-1
225,1,40,60,43,161,-1,-1,-1,-1
226,1,38,59,43,162,-1,-1,-1,-1
227,1,36,59,43,159,-1,-1,-1,-1
228,1,34,58,43,158,-1,-1,-1,-1
229,1,31,53,43,163,-1,-1,-1,-1
230,1,28,52,42,159,-1,-1,-1,-1
231,1,26,52,41,155,-1,-1,-1,-1
232,1,24,51,40,154,-1,-1,-1,-1
233,1,23,52,39,152,-1,-1,-1,-1
234,1,21,52,40,153,-1,-1,-1,-1
235,1,19,51,39,155,-1,-1,-1,-1
236,1,17,48,40,161,-1,-1,-1,-1
237,1,16,50,39,157,-1,-1,-1,-1
238,1,15,52,38,153,-1,-1,-1,-1
239,1,13,52,38,151,-1,-1,-1,-1
240,1,12,52,38,151,-1,-1,-1,-1
241,1,10,50,39,155,-1,-1,-1,-1
242,1,9,50,38,156,-1,-1,-1,-1
243,1,9,49,37,156,-1,-1,-1,-1
244,1,7,45,38,162,-1,-1,-1,-1
245,1,6,45,37,159,-1,-1,-1,-1
246,1,6,47,35,152,-1,-1,-1,-1
247,1,5,45,34,150,-1,-1,-1,-1
248,1,4,44,34,148,-1,-1,-1,-1
249,1,3,44,33,146,-1,-1,-1,-1
250,1,3,45,32,144,-1,-1,-1,-1
251,1,3,47,31,141,-1,-1,-1,-1
252,1,3,48,30,138,-1,-1,-1,-1
253,1,2,48,30,140,-1,-1,-1,-1
254,1,1,46,30,143,-1,-1,-1,-1
255,1,0,47,30,143,-1,-1,-1,-1
256,1,0,48,28,142,-1,-1,-1,-1
257,1,0,49,27,139,-1,-1,-1,-1
258,1,0,52,26,140,-1,-1,-1,-1
259,1,0,54,25,139,-1,-1,-1,-1
260,1,0,57,24,136,-1,-1,-1,-1
261,1,0,56,21,140,-1,-1,-1,-1
262,1,0,55,19,142,-1,-1,-1,-1
263,1,0,56,18,141,-1,-1,-1,-1
